"cartId";"accountId"
11597;578311
11599;96573
11607;880053
11613;315829
11616;650566
11624;252538
11628;858303
11640;899758
11643;274903
11644;929408
11649;36083
11661;180781
11666;269280
11671;908044
11673;779172
11680;420913
11684;804175
11688;275706
11699;812944
11701;406925
11705;456532
11707;945069
11708;893519
11711;138415
11715;615119
11721;505375
11728;550323
11734;649307
11738;82635
11747;560301
11751;349966
11752;203436
11759;668587
11763;338991
11774;790411
11777;281899
11782;435900
11783;26008
11785;824488
11792;20427
11795;862388
11801;491099
11809;868467
11818;839063
11825;140433
11827;160852
11829;599344
11843;318350
11845;865220
11851;922261
11855;64533
11861;474213
11870;223557
11878;357108
11881;958043
11885;540194
11890;639313
11898;823530
11899;52999
11915;148773
11916;111353
11920;620606
11932;335203
11935;92621
11939;435901
11941;616338
11946;790573
11955;788809
11958;919844
11966;994643
11969;14487
11973;954009
11979;269909
11987;338317
11992;798943
11993;349200
12007;499286
12008;826565
12009;351834
12011;500071
12013;610640
12018;510686
12023;594955
12024;361391
12025;985545
12034;42122
12035;510187
12038;381553
12049;879980
12054;577816
12056;357980
12057;847439
12065;558523
12066;531013
12081;305885
12082;847726
12091;272782
12100;374987
12109;685295
12113;45856
12116;80849
12125;75814
12126;366810
12145;901321
12147;696063
12148;263590
12154;418264
12160;610583
12161;319562
12163;832358
12169;914575
12171;434190
12175;744055
12180;913339
12189;528930
12193;981925
12200;963920
12202;757728
12205;964273
12206;24684
12212;459420
12222;771240
12223;26920
12232;622474
12238;172907
12243;965420
12244;857692
12247;942676
12253;674747
12264;479717
12275;836617
12280;880406
12284;110760
12287;671349
12301;689670
12304;561471
12311;142397
12316;370319
12319;718011
12321;447583
12324;682744
12325;581966
12328;442847
12329;334876
12330;513517
12331;594947
12339;449827
12341;381970
12343;441415
12344;652026
12347;227447
12348;320496
12353;475151
12354;111948
12358;554004
12359;372029
12370;980199
12379;906481
12385;684397
12396;476732
12403;59009
12404;667354
12407;653807
12425;826414
12431;851443
12433;204563
12434;892174
12446;127337
12451;605882
12455;398473
12456;951744
12457;667405
12463;961882
12472;55912
12473;621055
12474;306183
12478;580916
12479;172662
12488;21661
12494;793721
12496;484440
12500;559874
12507;21927
12517;22150
12526;928320
12538;729347
12555;302488
12556;776730
12560;262322
12562;428246
12567;778154
12582;708823
12588;122231
12603;682786
12606;506792
12613;748435
12615;645838
12618;428353
12619;46341
12626;931797
12628;985417
12630;934388
12631;522320
12635;906194
12641;864831
12659;644125
12662;221690
12663;80942
12674;762550
12688;839205
12695;93291
12697;519189
12699;566108
12700;619501
12702;527982
12708;284860
12709;27882
12720;268610
12725;169777
12730;471548
12734;683497
12741;761204
12747;24747
12757;137895
12759;804892
12760;226194
12770;838372
12776;423311
12779;93920
12788;877750
12793;244827
12799;253127
12809;769284
12826;189298
12838;621781
12839;314306
12841;756560
12844;626670
12850;707118
12861;87450
12865;501032
12869;124819
12875;28098
12881;728891
12887;944239
12890;739459
12891;10010
12895;695081
12896;187167
12902;345823
12903;765822
12911;137757
12916;319583
12920;810249
12921;783481
12925;306602
12933;492379
12940;442388
12943;239918
12956;646795
12957;158282
12958;375745
12962;56128
12972;334020
12979;175647
12982;662267
12985;834614
12993;273044
12994;377691
13000;802476
13009;827784
13013;670150
13017;152911
13019;543903
13020;773205
13031;506932
13034;896542
13035;580079
13049;466637
13055;580997
13071;165370
13074;884725
13075;782628
13077;880932
13079;621812
13086;13667
13089;520447
13091;620106
13094;250596
13097;838651
13103;850648
13104;733736
13107;691435
13108;446663
13111;670398
13114;813992
13116;265248
13125;968273
13126;987180
13129;595305
13137;170529
13141;41071
13145;951603
13149;758048
13150;187784
13166;392978
13168;579441
13175;778714
13177;208431
13179;725849
13181;229716
13191;474583
13200;841565
13201;59520
13204;472717
13205;843033
13214;84737
13221;258357
13226;463472
13227;855583
13228;197971
13229;940186
13232;179510
13235;401556
13238;305734
13240;987049
13242;66681
13247;582927
13252;673143
13257;921050
13259;955542
13278;13927
13279;95860
13281;665327
13288;546849
13292;474424
13293;748370
13294;139899
13302;500203
13303;782874
13314;991471
13320;169115
13322;510552
13323;346104
13324;822676
13327;146912
13334;327759
13337;232690
13341;912373
13345;270546
13357;806030
13360;938478
13371;910406
13375;573706
13382;454266
13387;956161
13389;720869
13390;824134
13392;981170
13405;52958
13410;777836
13411;14640
13415;818643
13419;617892
13424;295013
13425;234615
13428;924337
13430;199964
13436;499501
13437;920192
13439;753997
13447;643740
13460;275983
13462;497515
13468;162882
13479;656850
13487;272610
13494;871761
13499;592047
13502;664735
13503;754921
13506;203289
13519;929731
13525;315962
13528;246414
13529;527207
13537;976477
13541;412111
13555;158174
13556;99106
13557;918206
13569;275509
13573;389335
13579;297257
13580;422275
13585;52294
13589;280495
13590;860493
13591;355376
13597;37801
13599;674779
13604;393562
13607;68625
13613;490705
13621;893913
13623;6557
13624;754119
13625;639049
13628;654137
13631;10742
13633;105031
13636;308956
13649;648405
13660;74439
13663;329926
13669;825830
13670;679904
13672;971939
13674;891257
13679;798118
13680;426538
13692;709895
13709;516115
13711;509455
13712;784981
13718;617447
13724;251940
13726;187040
13732;649804
13734;368700
13736;318454
13739;56169
13745;328179
13747;738016
13761;319269
13764;718851
13769;574882
13771;332708
13772;720646
13773;906049
13779;411185
13783;709484
13785;162378
13789;53384
13799;429068
13800;124770
13803;867110
13807;602515
13809;846627
13814;980083
13820;434678
13821;667551
13830;858273
13841;932214
13843;90074
13846;634666
13856;344130
13860;518256
13871;587245
13873;725889
13875;992617
13876;547849
13879;808651
13885;678141
13889;375177
13908;530221
13910;176849
13912;452741
13913;387
13920;501266
13926;878480
13943;334943
13944;604668
13945;761956
13950;991135
13953;492184
13957;592517
13965;94639
13972;861964
13975;807156
13982;265882
13985;938653
13986;843164
13995;593572
14000;391497
14007;381662
14015;672668
14020;180406
14026;572303
14035;908512
14038;990685
14039;170314
14046;146321
14047;938837
14052;245728
14056;32120
14059;271822
14076;611010
14077;467536
14087;633452
14100;195414
14104;748059
14106;808252
14111;804969
14113;607748
14116;448376
14117;291426
14118;453539
14119;733324
14125;335690
14141;579623
14142;129231
14149;525247
14158;663942
14161;741088
14167;810942
14176;778427
14181;990036
14192;756550
14201;159182
14204;852825
14206;470943
14213;690725
14216;22969
14223;858649
14225;218012
14234;135044
14235;907452
14237;874871
14239;654322
14240;834593
14241;582087
14243;33506
14245;414769
14247;862167
14252;811303
14257;109294
14262;403761
14271;736189
14275;473722
14278;532522
14279;19316
14282;11540
14290;498865
14291;77122
14303;626777
14314;361389
14335;428457
14336;165643
14341;593181
14342;687146
14349;441959
14350;60322
14354;439385
14359;267835
14361;573811
14362;760948
14363;201037
14370;437318
14373;674336
14374;692213
14383;363640
14384;264847
14386;258815
14394;979955
14395;796317
14401;977767
14406;130035
14429;79842
14436;570340
14444;200038
14445;146874
14446;98619
14447;90733
14449;201410
14450;536836
14453;435335
14461;518167
14462;954526
14463;267560
14464;337767
14465;472533
14468;462304
14477;113724
14483;992983
14488;553482
14496;49081
14499;644758
14506;495543
14515;156632
14525;607777
14535;54898
14539;609474
14540;396046
14543;489353
14551;535879
14552;705719
14558;822347
14559;622783
14564;861079
14594;999840
14601;750169
14606;79196
14625;575065
14629;423135
14642;911868
14645;791172
14648;749264
14655;503868
14657;169783
14659;504432
14665;994494
14671;493175
14680;526292
14684;308595
14686;664671
14687;770688
14697;763637
14702;578535
14707;930221
14711;250806
14724;911855
14731;648867
14732;436254
14734;526685
14737;85118
14748;960330
14750;321951
14764;363524
14765;383380
14767;625949
14768;983602
14769;318302
14777;526391
14778;586297
14781;523013
14782;127433
14793;452156
14794;908502
14797;151573
14800;704239
14801;377885
14804;950603
14811;811459
14818;429729
14827;166368
14829;585653
14830;327508
14832;318423
14845;233979
14847;963608
14852;659526
14856;842905
14869;972243
14872;954781
14873;856596
14874;613406
14877;773746
14878;595115
14880;144088
14883;844512
14887;136099
14889;551329
14895;864051
14899;525288
14902;122621
14904;216956
14905;781017
14920;709209
14929;764064
14932;568552
14937;959639
14938;829982
14942;690401
14943;186045
14944;268684
14963;364754
14966;92112
14967;343113
14977;295293
14979;932128
14984;964617
14986;512942
14988;509908
14998;910935
15004;66651
15007;788243
15010;194607
15013;152289
15014;69980
15020;439759
15024;371776
15026;380427
15027;305863
15055;822791
15060;909354
15062;140108
15069;165172
15071;101849
15075;567965
15078;809128
15080;474539
15084;681372
15091;177457
15092;56628
15095;919581
15096;802683
15104;37172
15106;145531
15110;890247
15131;914734
15134;606826
15145;3535
15149;888020
15152;899325
15155;257739
15156;427624
15175;213701
15181;720753
15192;678192
15195;815849
15196;258978
15201;767948
15215;411166
15218;567499
15221;196442
15227;35032
15231;570639
15233;498450
15242;806499
15255;568299
15260;202121
15261;210218
15266;238939
15267;849481
15273;307033
15274;318283
15275;813732
15282;238668
15286;995930
15288;914749
15290;505329
15294;773958
15295;952172
15305;930093
15310;757814
15317;844082
15325;13188
15328;964278
15330;491943
15332;765385
15339;118143
15346;55601
15359;284676
15373;676006
15376;977748
15379;13998
15383;916067
15384;912781
15391;560043
15400;289937
15401;246977
15403;679214
15405;239540
15407;637444
15408;731760
15410;298709
15417;171026
15420;901324
15428;738007
15435;438395
15446;777281
15462;259410
15463;827595
15466;191655
15475;539249
15480;595561
15481;977823
15482;561642
15485;984442
15486;639702
15487;572157
15494;459234
15495;218239
15500;303330
15520;701297
15524;429848
15525;274533
15528;782352
15531;567049
15533;82291
15536;365049
15539;233137
15544;112184
15550;280180
15553;642549
15556;92923
15570;515377
15572;841155
15575;590069
15576;79668
15577;286262
15593;319403
15597;530202
15611;207567
15613;608133
15619;157243
15622;801815
15626;802638
15627;477111
15633;15307
15636;334525
15643;110573
15649;350274
15651;886188
15655;246200
15664;171230
15666;59104
15670;523507
15673;528753
15675;659089
15676;760399
15680;544152
15682;873262
15683;787144
15686;97279
15689;63715
15691;931742
15696;585360
15698;624792
15703;180784
15704;817268
15706;628853
15708;17214
15718;59516
15733;706407
15734;211678
15737;749633
15738;47933
15739;57100
15745;43720
15752;862716
15757;559189
15760;23029
15764;674355
15766;540342
15767;678346
15780;600086
15788;716195
15790;83859
15792;157677
15795;425868
15796;590797
15801;811609
15802;455881
15804;559586
15806;771347
15814;96869
15818;664677
15820;249570
15825;87319
15836;471505
15838;330030
15845;471911
15854;345811
15856;639715
15858;220501
15860;883606
15865;123670
15870;705116
15872;810076
15875;57797
15883;51198
15884;330214
15890;266611
15902;2298
15906;664092
15907;941781
15909;211127
15911;36987
15913;803226
15915;954542
15918;528492
15934;154864
15948;582689
15958;805775
15959;879406
15961;970262
15962;906993
15965;882258
15971;150946
15977;770890
15990;748078
16013;882842
16020;482371
16021;641014
16023;816910
16039;89902
16043;548233
16044;490816
16047;536464
16065;32163
16067;454322
16073;770098
16078;315431
16081;425612
16086;656728
16087;580541
16100;186202
16103;172020
16105;190598
16106;846748
16112;587033
16113;861697
16118;335793
16130;537758
16136;631210
16138;880295
16142;698026
16143;143129
16145;238364
16150;208185
16151;75526
16152;317750
16153;889812
16156;577123
16162;57561
16164;148157
16177;32652
16179;862718
16183;692978
16185;330740
16190;536579
16193;700851
16195;392508
16198;888931
16202;74075
16206;838158
16210;286200
16212;89416
16224;346740
16227;354812
16229;967924
16235;575134
16236;621611
16248;558812
16253;742306
16255;575077
16268;479726
16271;336417
16275;302467
16277;780939
16287;154541
16291;271202
16292;811292
16295;490250
16302;557927
16314;895251
16318;384473
16333;342170
16336;407792
16338;14267
16359;923449
16362;801517
16364;974578
16369;463133
16370;472421
16374;85031
16375;265400
16377;977250
16384;94849
16387;806372
16395;807605
16404;823419
16407;845290
16417;255478
16423;342776
16425;196740
16433;111458
16434;13517
16437;586031
16445;81331
16448;195889
16450;42951
16460;137955
16462;86990
16463;297623
16484;943077
16485;9750
16486;496393
16488;694078
16494;532166
16495;308105
16502;348442
16506;77731
16509;200576
16512;128780
16517;170187
16529;461526
16533;475491
16535;718184
16536;492980
16538;227343
16541;642360
16545;476676
16546;408121
16562;118212
16564;131456
16571;754498
16578;97700
16583;409773
16584;876866
16585;578442
16586;362381
16587;691030
16591;74708
16593;142777
16599;157875
16601;318327
16603;589157
16606;50164
16607;790989
16614;401511
16615;710693
16616;380738
16617;250213
16624;160825
16626;509778
16627;353609
16635;683707
16640;81142
16656;311958
16660;336367
16671;545197
16675;545515
16681;748316
16684;83996
16701;347779
16705;802582
16727;32031
16729;127231
16731;568513
16735;143144
16742;21859
16749;792107
16750;268361
16752;281111
16755;517924
16758;444830
16760;821458
16763;133133
16771;67025
16790;150069
16800;444513
16802;963263
16804;805054
16806;900228
16810;422959
16812;535601
16815;658673
16820;619883
16832;190945
16836;326161
16838;124255
16843;343731
16845;562975
16862;216657
16864;352777
16866;161417
16871;711929
16872;17912
16873;753300
16875;629273
16886;69139
16888;598152
16892;470526
16893;401400
16894;909086
16901;284244
16911;368598
16918;767286
16925;429926
16929;449224
16931;407432
16955;940528
16962;637163
16967;662621
16980;113174
16982;185022
16983;306331
16985;647421
16987;614596
16992;696730
16996;534825
17001;662086
17008;483749
17011;587334
17020;644347
17022;495341
17025;72395
17048;325022
17049;768315
17053;702618
17059;125356
17061;101124
17075;44628
17079;505110
17093;552132
17094;608680
17095;374391
17101;450783
17102;804428
17108;127300
17114;690023
17116;203144
17124;627478
17133;689753
17137;183514
17138;56996
17141;900840
17145;979422
17146;302232
17150;3757
17153;645494
17156;367780
17164;824597
17170;9769
17181;556935
17182;161592
17188;436056
17190;94872
17193;364169
17196;269011
17198;869915
17215;877304
17228;995618
17233;130135
17234;975867
17236;354170
17241;705804
17248;338571
17251;709191
17254;939612
17257;773556
17262;562486
17265;661662
17270;721080
17276;288403
17279;746605
17291;355483
17292;970155
17293;161982
17296;275694
17311;335360
17318;852872
17319;633428
17324;679484
17325;118808
17330;833560
17333;91124
17341;866327
17346;264913
17347;863349
17351;883476
17380;953188
17392;500306
17399;781031
17402;333414
17420;976602
17436;892219
17437;686333
17447;116401
17460;84087
17461;780172
17469;135830
17475;532553
17479;435989
17480;220478
17491;967847
17493;453591
17510;515341
17511;145126
17514;250753
17521;533384
17522;433636
17529;835128
17540;263414
17541;588860
17543;987436
17544;490362
17549;31484
17562;385271
17567;853928
17575;959392
17576;987654
17582;8951
17584;1526
17590;369051
17591;326123
17617;80149
17623;845790
17625;657891
17639;987870
17644;144350
17645;883112
17646;73859
17648;125503
17653;424740
17659;398355
17667;80545
17677;651070
17678;308607
17680;187336
17689;572418
17690;690305
17694;964660
17696;439904
17697;573302
17703;958404
17704;833999
17706;229990
17712;124374
17724;350391
17729;343858
17737;266423
17767;723230
17772;143040
17780;639970
17781;665122
17786;76086
17789;100205
17793;676536
17812;768053
17819;613784
17820;427161
17824;51710
17833;45887
17847;243937
17864;277762
17866;480428
17871;56433
17877;554936
17879;678334
17880;329512
17888;427828
17889;24644
17891;420578
17892;341892
17901;672375
17906;284183
17910;77793
17914;777083
17933;29721
17934;56612
17940;699046
17944;673203
17948;567484
17953;112671
17955;909449
17959;38118
17973;976613
17974;668083
17979;654901
17981;840971
17993;226015
17998;540013
18000;130306
18001;225647
18018;23643
18020;759337
18024;825443
18025;81623
18027;702232
18034;323952
18035;398110
18037;397433
18038;678067
18041;521041
18047;610069
18055;898140
18057;734966
18062;456423
18063;408879
18066;103321
18073;453002
18086;424988
18092;310996
18095;972708
18096;400127
18104;220914
18108;409990
18109;669783
18117;424313
18121;284111
18122;925049
18125;686824
18126;600770
18129;589440
18139;57008
18140;328468
18141;198449
18147;376271
